Prscrbr_Geo_Desc,Brnd_Name,Opioid_Drug_Flag,Total_Claims,Total_Cost,Cost_Per_Claim,Claims_Per_Prescriber,Cost_Per_Patient,Cluster,Is_Suspicious
Nebraska,Orenitram Er,N,248,1508595.98,6083.048306451613,62.0,79399.78842105262,0,1
Nebraska,Oxervate,N,111,4108452.27,37013.08351351351,6.529411764705882,146730.4382142857,3,1
Nebraska,Oxycodone Hcl,Y,47980,515213.95,10.738098165902459,13.819124423963133,25.253109989216743,1,1
Nebraska,Oxycodone-Acetaminophen,Y,32821,3003359.13,91.50724018159106,15.4379115710254,384.8486840082009,1,1
Nebraska,Oxycontin,Y,3562,2235067.45,627.475421111735,9.627027027027028,4399.73907480315,1,1
Nebraska,Oxymorphone Hcl Er,Y,229,135249.92,590.6110043668123,8.481481481481481,6147.723636363637,1,1
Nebraska,Pantoprazole Sodium,N,201126,2498034.95,12.42024874954009,51.4915514592934,55.208852520609106,0,1
Nebraska,Pomalyst,N,577,12329040.61,21367.488058925475,16.02777777777778,143360.93732558138,3,1
Nebraska,Prolate,Y,48,139197.38,2899.945416666667,9.6,8699.83625,1,1
Nebraska,Radicava Ors,N,165,2347734.95,14228.696666666669,41.25,111796.9023809524,3,1
Nebraska,Revlimid,N,1677,29362840.88,17509.147811568277,28.913793103448278,114252.29914396886,3,1
Nebraska,Rosuvastatin Calcium,N,156665,1805936.47,11.527376695496761,58.435285341290566,46.997774163326916,0,1
Nebraska,Shingrix,N,101736,18890493.78,185.68150684123614,112.91453940066593,244.61946778203668,0,1
Nebraska,Stelara,N,1028,25864069.68,25159.600856031127,12.385542168674698,134708.69625,3,1
Nebraska,Tibsovo,N,77,2283993.34,29662.251168831168,4.8125,163142.38142857142,3,1
Nebraska,Tramadol Hcl,Y,119871,839335.96,7.0019934763203775,29.66369710467706,24.241449861367837,1,1
Nebraska,Tramadol Hcl Er,Y,1455,101394.55,69.68697594501718,8.314285714285715,458.79886877828056,1,1
Nebraska,Trikafta,N,342,8279438.25,24208.883771929824,68.4,236555.37857142856,3,1
Nebraska,Tyvaso Dpi,N,267,6482683.87,24279.71486891386,33.375,150760.09,3,1
Nebraska,Uptravi,N,435,10220803.65,23496.100344827588,54.375,208587.82959183675,3,1
Nebraska,Vyndamax,N,216,6250323.79,28936.684212962962,11.368421052631579,183833.05264705882,3,1
Nebraska,Welireg,N,91,2514377.14,27630.518021978023,6.066666666666666,119732.24476190477,3,1
Nebraska,Xtampza Er,Y,3001,1879463.79,626.2791702765745,14.358851674641148,4485.593770883055,1,1
Nebraska,Xtandi,N,1938,26228628.63,13533.864102167183,28.5,100879.34088461538,3,1
Nebraska,Zejula,N,74,1510896.1,20417.514864864865,4.933333333333334,116222.77692307693,3,1
Nevada,Adempas,N,454,6085563.8,13404.325550660793,28.375,112695.62592592592,3,1
Nevada,Amlodipine Besylate,N,361764,2198527.71,6.077242926327661,72.38175270108043,20.70137765767123,0,1
Nevada,Arexvy,N,22008,5658751.19,257.1224641039622,133.38181818181818,258.13115546026825,0,1
Nevada,Atorvastatin Calcium,N,571559,5468402.5,9.567520588425692,115.7002024291498,32.919179970622935,0,1
Nevada,Belbuca,Y,1468,1031575.04,702.7077929155314,12.032786885245901,3569.463806228374,1,1
Nevada,Bosulif,N,117,2181572.66,18645.92017094017,8.357142857142858,155826.61857142858,3,1
Nevada,Buprenorphine,Y,1839,438668.88,238.53663947797716,13.135714285714286,999.2457403189067,1,1
Nevada,Butalb-Acetaminoph-Caff-Codein,Y,680,66984.99,98.50733823529413,5.230769230769231,582.4781739130435,1,1
Nevada,Butrans,Y,112,43173.33,385.47616071428575,4.3076923076923075,1199.2591666666667,1,1
Nevada,Cabometyx,N,322,8506901.13,26418.947608695657,6.44,126968.67358208957,3,1
Nevada,Cortrophin,N,64,3561844.13,55653.81453125,7.111111111111111,254417.43785714285,3,1
Nevada,Fentanyl,Y,3458,384514.89,111.19574609600926,9.221333333333334,622.1923786407767,1,1
Nevada,Gammaplex,N,273,4503526.97,16496.435787545786,16.058823529411764,180141.0788,3,1
Nevada,Hydrocodone Bitartrate Er,Y,67,23183.22,346.0182089552239,3.35,1220.1694736842105,1,1
Nevada,Hydrocodone-Acetaminophen,Y,195821,4260746.94,21.75837596580551,42.202801724137935,80.8352831584739,1,1
Nevada,Hydromorphone Er,Y,53,17404.24,328.38188679245286,3.1176470588235294,1450.3533333333335,1,1
Nevada,Hysingla Er,Y,235,152077.04,647.1363404255319,5.875,4752.4075,1,1
Nevada,Imbruvica,N,1185,19706561.73,16630.009898734177,17.426470588235293,150431.7689312977,3,1
Nevada,Jakafi,N,1090,17891090.12,16413.844146788993,16.76923076923077,134519.47458646618,3,1
Nevada,Korlym,N,147,4872540.89,33146.53666666667,11.307692307692308,232025.75666666665,3,1
Nevada,Lenvima,N,221,5691240.27,25752.21841628959,6.138888888888889,96461.69949152542,3,1
Nevada,Levothyroxine Sodium,N,320118,3321066.25,10.3745064320032,76.05559515324305,40.764284399165334,0,1
Nevada,Lisinopril,N,280938,1880293.19,6.692911567676854,59.39492600422833,23.28305790138438,0,1
Nevada,Losartan Potassium,N,294904,2720448.91,9.224862701082387,65.49056184765712,31.694304238413682,0,1
Nevada,Mavenclad,N,40,3305522.2,82638.05500000001,3.3333333333333335,143718.35652173913,3,1
Nevada,Methadone Hcl,Y,6734,118001.61,17.52325660825661,16.70967741935484,134.85898285714285,1,1
Nevada,Morphine Sulfate,Y,7078,185215.53,26.167777620796834,9.350066050198151,97.99763492063492,1,1
Nevada,Morphine Sulfate Er,Y,26904,717871.99,26.682723386856974,26.743538767395627,177.91127385377942,1,1
Nevada,Nalocet,Y,18,18614.43,1034.135,4.5,1034.135,1,1
Nevada,Norgesic Forte,N,735,2371024.51,3225.8836870748296,122.5,19276.622032520325,0,1
Nevada,Nucynta,Y,326,336975.57,1033.6673926380367,4.72463768115942,5435.089838709678,1,1
Nevada,Nucynta Er,Y,295,330746.06,1121.1730847457627,4.682539682539683,5906.179642857142,1,1
Nevada,Ocrevus,N,79,3086603.81,39070.93430379747,3.4347826086956523,61732.0762,3,1
Nevada,Octagam,N,730,10189152.69,13957.743410958903,22.12121212121212,134067.79855263158,3,1
Nevada,Ojjaara,N,61,1674098.93,27444.24475409836,6.777777777777778,128776.84076923077,3,1
Nevada,Opsumit,N,1117,14104956.13,12627.534583706358,38.51724137931034,106052.30172932331,3,1
Nevada,Oxervate,N,199,7649805.7,38441.23467336684,9.045454545454545,152996.114,3,1
Nevada,Oxycodone Hcl,Y,94440,1653308.63,17.506444620923336,29.558685446009388,66.06891903772377,1,1
Nevada,Oxycodone-Acetaminophen,Y,104926,5172208.56,49.29386958427844,31.3492680011951,207.43597336969597,1,1
Nevada,Oxycontin,Y,2913,1820271.42,624.8786199794026,9.218354430379748,3377.12693877551,1,1
Nevada,Oxymorphone Hcl Er,Y,232,179013.42,771.6095689655173,8.285714285714286,6885.131538461539,1,1
Nevada,Pomalyst,N,813,18134832.07,22306.06650676507,13.55,140580.09356589147,3,1
Nevada,Privigen,N,898,12060217.71,13430.086536748331,21.902439024390244,145303.82783132532,3,1
Nevada,Prolate,Y,108,272907.32,2526.9196296296295,3.4838709677419355,8026.685882352941,1,1
Nevada,Radicava Ors,N,142,2016393.89,14199.956971830985,23.666666666666668,100819.6945,3,1
Nevada,Revlimid,N,1872,31904868.84,17043.199166666665,21.767441860465116,91680.6575862069,3,1
Nevada,Rosuvastatin Calcium,N,233985,3079829.68,13.16250904972541,69.02212389380531,42.663420742772445,0,1
Nevada,Shingrix,N,30763,5583501.27,181.5005451353899,91.82985074626866,236.66926373346897,0,1
Nevada,Soliris,N,86,4156050.86,48326.172790697674,10.75,319696.22,3,1
Nevada,Stelara,N,390,9319065.52,23895.039794871795,5.571428571428571,107115.69563218391,3,1
Nevada,Tasigna,N,193,3106070.41,16093.629067357513,11.352941176470589,163477.39,3,1
Nevada,Tibsovo,N,93,2816712.14,30287.22731182796,7.75,216670.16461538462,3,1
Nevada,Tramadol Hcl,Y,78088,535518.99,6.8578909691629955,20.77913783927621,20.0411283260357,1,1
Nevada,Tramadol Hcl Er,Y,2166,127711.5,58.96191135734072,10.413461538461538,325.79464285714283,1,1
Nevada,Trikafta,N,125,3240783.36,25926.26688,25.0,270065.27999999997,3,1
Nevada,Tyvaso Dpi,N,133,3114203.63,23415.064887218043,19.0,222443.11642857143,3,1
Nevada,Ultomiris,N,127,7059950.68,55590.162834645664,10.583333333333334,320906.84909090906,3,1
Nevada,Uptravi,N,301,6727917.66,22351.885913621263,13.681818181818182,203876.29272727272,3,1
Nevada,Vyndamax,N,686,18639563.35,27171.375145772596,20.78787878787879,192160.4469072165,3,1
Nevada,Xtampza Er,Y,2796,1688196.81,603.7899892703863,12.482142857142858,3614.9824625267665,1,1
New Hampshire,Amlodipine Besylate,N,195493,1222812.4,6.255018849779787,66.22391598915989,23.73701640298942,0,1
New Hampshire,Atorvastatin Calcium,N,332972,3133993.83,9.412184297778792,109.96433289299868,35.48975539877926,0,1
New Hampshire,Belbuca,Y,1145,835012.17,729.2682707423581,16.12676056338028,4238.640456852792,1,1
New Hampshire,Buprenorphine,Y,2019,460219.38,227.94421991084695,10.626315789473685,1027.2754017857144,1,1
New Hampshire,Butrans,Y,100,45096.72,450.9672,4.0,2818.545,1,1
New Hampshire,Cabometyx,N,178,4305970.22,24190.843932584266,7.12,138902.26516129033,3,1
New Hampshire,Enbrel Sureclick,N,1464,11706948.75,7996.549692622951,27.11111111111111,58534.74375,2,1
New Hampshire,Fentanyl,Y,4692,575256.43,122.60367220801365,8.786516853932584,740.3557657657658,1,1
New Hampshire,Gammagard Liquid,N,223,2546175.09,11417.825515695067,44.6,159135.943125,3,1
New Hampshire,Gammaked,N,167,2333377.89,13972.322694610779,55.666666666666664,194448.1575,3,1
New Hampshire,Gamunex-C,N,219,2245167.01,10251.90415525114,27.375,149677.80066666665,3,1
New Hampshire,Hydrocodone Bitartrate Er,Y,58,20810.42,358.8003448275862,3.0526315789473686,1040.521,1,1
New Hampshire,Hydrocodone-Acetaminophen,Y,29043,587181.91,20.21767413834659,13.764454976303318,62.74651741825177,1,1
New Hampshire,Hydromorphone Er,Y,229,86769.04,378.9041048034934,6.735294117647059,2629.364848484848,1,1
New Hampshire,Hysingla Er,Y,295,163354.44,553.7438644067797,9.21875,3551.18347826087,1,1
New Hampshire,Imbruvica,N,670,11317476.97,16891.756671641793,10.98360655737705,136355.14421686748,3,1
New Hampshire,Lenvima,N,71,1708067.04,24057.282253521127,4.176470588235294,94892.61333333334,3,1
New Hampshire,Levothyroxine Sodium,N,194550,1970568.41,10.128853302492931,74.97109826589596,44.77546943876391,0,1
New Hampshire,Lisinopril,N,199328,1253413.29,6.288194784475839,69.86610585348755,23.857270737371046,0,1
New Hampshire,Methadone Hcl,Y,4659,106198.25,22.794215496887745,11.765151515151516,194.8591743119266,1,1
New Hampshire,Metoprolol Succinate,N,161001,2293721.01,14.24662585946671,56.95118500176866,53.69071440275274,0,1
New Hampshire,Morphine Sulfate Er,Y,9554,316391.54,33.11613355662549,13.051912568306012,249.71707971586423,1,1
New Hampshire,Nucynta,Y,535,562788.83,1051.941738317757,11.630434782608695,7405.116184210526,1,1
New Hampshire,Nucynta Er,Y,333,331898.09,996.6909609609611,10.741935483870968,7902.335476190477,1,1
New Hampshire,Ojjaara,N,67,1892069.93,28239.849701492538,7.444444444444445,145543.84076923077,3,1
New Hampshire,Opsumit,N,352,4490712.59,12757.706221590908,32.0,118176.64710526315,3,1
New Hampshire,Oxervate,N,148,6290278.59,42501.88236486486,12.333333333333334,165533.64710526317,3,1
New Hampshire,Oxycodone Hcl,Y,67050,1031125.99,15.378463683818046,20.758513931888544,46.21189396316049,1,1
New Hampshire,Oxycodone-Acetaminophen,Y,17863,396055.6,22.171841236074567,11.019740900678594,81.20885790444945,1,1
New Hampshire,Oxycontin,Y,4872,3125641.9,641.5521141215106,9.744,5270.8969645868465,1,1
New Hampshire,Percocet,Y,146,611287.3,4186.899315068494,5.84,38205.45625,1,1
New Hampshire,Phenylephrine Hcl,N,145,5373.02,37.05531034482759,145.0,40.398646616541356,0,1
New Hampshire,Pomalyst,N,647,13565229.35,20966.351391035547,10.26984126984127,135652.2935,3,1
New Hampshire,Radicava Ors,N,333,4776535.64,14343.950870870869,111.0,101628.41787234042,0,1
New Hampshire,Stelara,N,1194,30038975.21,25158.27069514238,10.033613445378151,137164.2703652968,3,1
New Hampshire,Tramadol Hcl,Y,45692,361894.01,7.9202926113980565,16.591140159767612,24.27352672882152,1,1
New Hampshire,Trikafta,N,373,9269274.53,24850.601957104554,62.166666666666664,181750.48098039214,3,1
New Hampshire,Tyvaso Dpi,N,116,2734192.59,23570.625775862067,29.0,143904.87315789473,3,1
New Hampshire,Uptravi,N,124,2665443.22,21495.50983870968,41.333333333333336,242313.02000000002,3,1
New Hampshire,Vyndamax,N,374,10278833.78,27483.51278074866,11.0,197669.88038461536,3,1
New Hampshire,Vyndaqel,N,97,2188216.53,22558.93329896907,10.777777777777779,168324.34846153844,3,1
New Hampshire,Xtampza Er,Y,2038,1255651.55,616.1195044160943,9.263636363636364,3851.6918711656444,1,1
New Jersey,Acetaminophen-Codeine,Y,43799,453737.1,10.35953103952145,6.032920110192838,19.03179816282874,1,1
New Jersey,Acthar,N,111,10477747.95,94394.12567567566,6.529411764705882,551460.4184210526,3,1
New Jersey,Albuterol Sulfate Hfa,N,448207,13195706.18,29.44109793019743,33.299182763744426,79.17597895153693,0,1
New Jersey,Alprazolam,N,473911,2777055.51,5.859867169152014,37.29527032344377,25.58177816058071,0,1
New Jersey,Amlodipine Besylate,N,1412212,9841218.97,6.9686555347214165,91.52378483473753,27.21824439177248,0,1
New Jersey,Apokyn,N,36,965039.98,26806.66611111111,6.0,87730.90727272727,3,1
New Jersey,Atorvastatin Calcium,N,1946378,21673133.52,11.135110199560414,128.77980680164086,44.0370319227401,0,1
New Jersey,Ayvakit,N,72,2966783.6,41205.32777777778,6.0,211913.11428571428,3,1
New Jersey,Belbuca,Y,5348,3934427.05,735.6819465220643,17.03184713375796,3982.2136133603235,1,1
New Jersey,Buprenorphine,Y,5987,1318496.64,220.2265976281944,12.630801687763713,995.0918037735848,1,1
New Jersey,Butalb-Acetaminoph-Caff-Codein,Y,1224,190028.02,155.25165032679737,5.464285714285714,852.1435874439461,1,1
New Jersey,Butrans,Y,395,170830.0,432.4810126582278,4.8765432098765435,2058.1927710843374,1,1
New Jersey,Cabometyx,N,879,22050029.29,25085.35755403868,7.38655462184874,131250.17434523808,3,1
New Jersey,Cortrophin,N,167,12040477.73,72098.66904191618,6.68,261749.51586956522,3,1
New Jersey,Eliquis,N,653387,575944261.34,881.4749319163069,49.045713856778264,4513.174583823092,0,1
New Jersey,Enbrel Sureclick,N,8239,67785019.23,8227.335748270421,26.40705128205128,60522.338598214286,2,1
New Jersey,Fentanyl,Y,18006,1976635.15,109.776471731645,9.567481402763018,680.1910357880247,1,1
New Jersey,Fotivda,N,91,2723043.49,29923.554835164836,6.5,160179.02882352943,3,1
New Jersey,Furosemide,N,514510,2656654.38,5.16346500553925,38.67042465238632,18.950384335544616,0,1
New Jersey,Gabapentin,N,688401,9700217.83,14.090940934135773,39.118138424821005,57.81648048588595,0,1
New Jersey,Gammaked,N,1335,20788576.29,15571.967258426967,18.541666666666668,156305.08488721805,3,1
New Jersey,Gammaplex,N,908,16959799.24,18678.192995594713,22.146341463414632,166272.54156862744,3,1
New Jersey,Gattex,N,167,8240537.77,49344.53754491018,7.590909090909091,343355.74041666667,3,1
New Jersey,Harvoni,N,42,1326208.18,31576.385238095238,2.0,63152.770476190475,3,1
New Jersey,Hydrochlorothiazide,N,431284,2077084.84,4.81604891440443,39.304110088398794,16.761768588905568,0,1
New Jersey,Hydrocodone Bitartrate Er,Y,286,99954.78,349.4922377622378,4.205882352941177,1332.7304,1,1
New Jersey,Hydrocodone-Acetaminophen,Y,85027,1569222.89,18.45558340291907,14.695298997580366,54.814268897582785,1,1
New Jersey,Hydromorphone Er,Y,351,116778.48,332.7022222222222,5.086956521739131,1796.5919999999999,1,1
New Jersey,Hydromorphone Hcl,Y,17476,289026.39,16.5384750514992,5.777190082644628,55.67836447697939,1,1
New Jersey,Hysingla Er,Y,738,373335.52,505.8746883468835,7.165048543689321,3246.3958260869567,1,1
New Jersey,Ibrance,N,4136,64540794.29,15604.640785783366,16.47808764940239,120411.92964552238,3,1
New Jersey,Idhifa,N,79,2960714.94,37477.40430379747,3.2916666666666665,128726.73652173913,3,1
New Jersey,Ilaris,N,55,1652747.99,30049.963454545454,5.5,137728.99916666668,3,1
New Jersey,Imbruvica,N,3135,47623901.83,15191.037266347686,14.058295964125561,125656.733060686,3,1
New Jersey,Jakafi,N,4017,66988050.48,16676.139029126214,15.81496062992126,133442.33163346612,3,1
New Jersey,Jynarque,N,203,3731102.2,18379.81379310345,8.826086956521738,162221.8347826087,3,1
New Jersey,Korlym,N,181,5129333.34,28338.858232044196,6.464285714285714,155434.34363636363,3,1
New Jersey,Krystexxa,N,185,9547049.7,51605.67405405405,7.115384615384615,318234.99,3,1
New Jersey,Latanoprost,N,272392,3393535.78,12.458279905430409,55.251926977687624,51.18995640565369,0,1
New Jersey,Lenvima,N,961,23171213.81,24111.564838709677,6.322368421052632,109816.17919431279,3,1
New Jersey,Levothyroxine Sodium,N,1010695,11326385.3,11.206531446183073,82.75567018750512,50.67915316879352,0,1
New Jersey,Lisinopril,N,594848,4456523.21,7.491868863978697,49.23423274292336,29.378955969701565,0,1
New Jersey,Livtencity,N,57,1329982.21,23333.021228070174,3.8,102306.32384615384,3,1
New Jersey,Losartan Potassium,N,821496,8401003.47,10.226469112448509,64.83788476716653,39.50717613863482,0,1
New Jersey,Mavenclad,N,48,3448122.97,71835.89520833334,2.6666666666666665,123147.24892857144,3,1
New Jersey,Metformin Hcl,N,671168,5994257.46,8.93108351411271,59.979267202859695,34.17809856143412,0,1
New Jersey,Methadone Hcl,Y,7701,154375.75,20.046195299311776,13.976406533575318,149.15531400966182,1,1
New Jersey,Metoprolol Succinate,N,976294,14892262.6,15.253870862670466,74.28808400547862,59.04730838312669,0,1
New Jersey,Morphine Sulfate Er,Y,32463,1056772.44,32.553135569725534,16.436962025316454,228.93683708838822,1,1
New Jersey,Nubeqa,N,2971,38613581.03,12996.829697071693,20.776223776223777,86772.0922022472,3,1
New Jersey,Nucynta,Y,1850,1930773.16,1043.6611675675674,6.7272727272727275,6372.188646864686,1,1
New Jersey,Nucynta Er,Y,1161,1251818.74,1078.2245822566754,7.4423076923076925,7922.903417721519,1,1
New Jersey,Ocrevus,N,128,4866085.71,38016.294609375,2.4150943396226414,64027.44355263158,3,1
New Jersey,Octagam,N,1853,30286702.1,16344.685429034,17.4811320754717,143538.87251184834,3,1
New Jersey,Ojjaara,N,303,8857722.41,29233.407293729375,5.9411764705882355,152719.35189655173,3,1
New Jersey,Omeprazole,N,515392,6756184.46,13.108826795914567,41.49694041867955,45.48669611057624,0,1
New Jersey,Onureg,N,228,5469208.64,23987.757192982455,10.857142857142858,147816.44972972973,3,1
New Jersey,Opsumit,N,1951,25129105.45,12880.115556125063,26.364864864864863,115271.12591743119,3,1
New Jersey,Oxervate,N,500,18643219.15,37286.438299999994,7.246376811594203,129466.79965277777,3,1
New Jersey,Oxycodone Hcl,Y,234663,3794112.65,16.168346309388358,23.275441380678437,57.78775207140246,1,1
New Jersey,Oxycodone Hcl Er,Y,48,23235.61,484.07520833333336,1.3333333333333333,663.8745714285715,1,1
New Jersey,Oxycodone-Acetaminophen,Y,223800,4143033.43,18.512213717605004,19.116767745793116,59.42218281173805,1,1
New Jersey,Oxycontin,Y,24176,17915550.08,741.0469093315684,14.373365041617122,5946.083664122137,1,1
New Jersey,Oxymorphone Hcl Er,Y,542,518704.24,957.0188929889299,8.338461538461539,9100.074385964912,1,1
New Jersey,Ozempic,N,236628,318735159.7,1346.988351758879,37.51831298557159,6738.729353686124,0,1
New Jersey,Pantoprazole Sodium,N,681068,9370333.51,13.758293606512124,44.74528611786348,48.09516812178885,0,1
New Jersey,Percocet,Y,2587,9197689.28,3555.349547738693,9.272401433691757,29479.77333333333,1,1
New Jersey,Pomalyst,N,3179,66560347.95,20937.511151305443,16.21938775510204,135560.7901221996,3,1
New Jersey,Prolate,Y,23,49450.36,2150.015652173913,1.9166666666666667,4495.487272727273,1,1
New Jersey,Radicava Ors,N,663,9299757.17,14026.78306184012,33.15,104491.65359550562,3,1
New Jersey,Revlimid,N,5503,94274057.62,17131.3933527167,17.751612903225805,89021.77301227573,3,1
New Jersey,Rezurock,N,331,7959002.87,24045.32589123867,22.066666666666666,169340.48659574467,3,1
New Jersey,Rosuvastatin Calcium,N,984129,16211109.33,16.47254509317376,84.30092513277368,58.50147355163728,0,1
New Jersey,Roxicodone,Y,240,275987.98,1149.9499166666667,8.571428571428571,11499.499166666666,1,1
New Jersey,Roxybond,Y,129,214599.76,1663.564031007752,6.7894736842105265,8941.656666666668,1,1
New Jersey,Rydapt,N,82,1829667.71,22313.020853658538,5.857142857142857,130690.55071428571,3,1
New Jersey,Scemblix,N,232,4916658.25,21192.49245689655,6.823529411764706,136573.84027777778,3,1
New Jersey,Seglentis,Y,113,33446.33,295.9852212389381,5.65,1153.3217241379311,1,1
New Jersey,Simvastatin,N,355748,3133282.73,8.807590569729134,39.99865077580391,34.51740289069557,0,1
New Jersey,Stelara,N,3405,85928162.55,25235.877400881058,7.955607476635514,126737.7028761062,3,1
New Jersey,Tagrisso,N,2422,40513356.29,16727.23215937242,13.761363636363637,116753.18815561959,3,1
New Jersey,Takhzyro,N,167,8338473.55,49930.97934131736,11.928571428571429,438867.02894736844,3,1
New Jersey,Tamsulosin Hcl,N,532146,8683003.2,16.316956624685705,42.0735294117647,60.53784188913136,0,1
New Jersey,Tasigna,N,740,12129895.52,16391.750702702702,8.222222222222221,136290.9608988764,3,1
New Jersey,Tibsovo,N,92,2870434.91,31200.37945652174,4.6,136687.37666666668,3,1
New Jersey,Tramadol Hcl,Y,267900,1667807.57,6.22548551698395,19.401796060254924,17.141055612082344,1,1
New Jersey,Tramadol Hcl Er,Y,5838,376073.08,64.41813634806441,8.674591381872213,391.3351508844953,1,1
New Jersey,Tramadol Hcl-Acetaminophen,Y,12125,155315.38,12.80951587628866,6.854154889768231,32.622428061331654,1,1
New Jersey,Trikafta,N,257,6905543.24,26869.81805447471,32.125,287730.9683333333,3,1
New Jersey,Tukysa,N,162,3454003.14,21321.007037037038,5.0625,132846.2746153846,3,1
New Jersey,Tyvaso Dpi,N,477,11148881.13,23372.91641509434,12.891891891891891,135961.965,3,1
New Jersey,Ultomiris,N,232,13092703.2,56434.065517241375,11.6,374077.2342857143,3,1
New Jersey,Uptravi,N,554,12478654.38,22524.64689530686,19.785714285714285,186248.5728358209,3,1
New Jersey,Vonjo,N,154,3779657.02,24543.227402597404,5.133333333333334,107990.20057142858,3,1
New Jersey,Vyndamax,N,3311,88243300.46,26651.5555602537,15.617924528301886,192251.19925925924,3,1
New Jersey,Vyndaqel,N,166,4940381.1,29761.331927710842,4.611111111111111,126676.43846153845,3,1
New Jersey,Vyvgart,N,387,22400666.78,57882.85989664083,10.18421052631579,302711.7132432433,3,1
New Jersey,Vyvgart Hytrulo,N,146,8539611.86,58490.49219178082,6.9523809523809526,224726.62789473683,3,1
New Jersey,Welireg,N,99,2724990.79,27525.159494949494,4.5,97321.09964285714,3,1
New Jersey,Xpovio,N,127,3413399.3,26877.159842519683,3.4324324324324325,74204.33260869565,3,1
New Jersey,Xtampza Er,Y,9138,5481488.52,599.8564806303348,12.852320675105485,4152.642818181818,1,1
New Jersey,Xyrem,N,97,1816941.82,18731.358969072167,7.461538461538462,139764.7553846154,3,1
New Jersey,Xywav,N,414,6585957.55,15908.110024154588,14.785714285714286,160633.11097560974,3,1
New Mexico,Acetaminophen-Codeine,Y,9932,171864.18,17.30408578332662,7.46205860255447,43.7090996948118,1,1
New Mexico,Adempas,N,310,4147986.21,13380.600677419354,62.0,133806.00677419355,3,1
New Mexico,Amlodipine Besylate,N,212269,1742694.48,8.209839778771276,59.06204785754034,29.402640121477983,0,1
New Mexico,Atorvastatin Calcium,N,329777,4156820.42,12.604943401146835,90.87269220170846,44.79332349137931,0,1
New Mexico,Belbuca,Y,450,338076.25,751.2805555555556,10.227272727272727,3798.6095505617977,1,1
New Mexico,Biktarvy,N,4886,19648255.75,4021.3376483831353,48.37623762376238,35985.81639194139,2,1
New Mexico,Buprenorphine,Y,1102,252819.61,229.4188838475499,10.495238095238095,1053.4150416666666,1,1
New Mexico,Eylea,N,319,676840.7,2121.757680250784,79.75,7870.240697674418,0,1
New Mexico,Fentanyl,Y,3688,418075.16,113.36094360086767,8.381818181818181,673.228921095008,1,1
New Mexico,Gabapentin,N,230915,3643631.04,15.779100708052747,49.26712182632814,67.26413705255774,0,1
New Mexico,Hydrocodone Bitartrate Er,Y,35,11716.69,334.76257142857145,3.1818181818181817,976.3908333333334,1,1
New Mexico,Hydrocodone-Acetaminophen,Y,102447,2010722.37,19.62695218015169,29.371272935779817,65.8929172538096,1,1
New Mexico,Hysingla Er,Y,117,80251.85,685.9132478632479,8.357142857142858,4223.781578947369,1,1
New Mexico,Imbruvica,N,583,9041439.53,15508.472607204116,17.666666666666668,129163.42185714285,3,1
New Mexico,Jakafi,N,471,8033655.37,17056.59314225053,11.775,131699.26836065573,3,1
New Mexico,Levothyroxine Sodium,N,296160,3528382.88,11.913772555375472,88.274217585693,50.0870591241394,0,1
New Mexico,Lisinopril,N,258571,2247020.59,8.690149282015383,68.76888297872341,31.725032331846162,0,1
New Mexico,Losartan Potassium,N,192906,2219358.26,11.504869003556134,57.7562874251497,41.55556874567004,0,1
New Mexico,Methadone Hcl,Y,1694,37743.01,22.280407319952776,8.91578947368421,154.68446721311477,1,1
New Mexico,Morphine Sulfate Er,Y,10322,312352.69,30.260869017632242,12.822360248447206,214.08683344756682,1,1
New Mexico,Nucynta Er,Y,64,51436.24,803.69125,4.266666666666667,4676.021818181818,1,1
New Mexico,Opsumit,N,745,9351837.9,12552.802550335571,82.77777777777777,115454.7888888889,0,1
New Mexico,Oxervate,N,217,8992078.1,41438.14792626728,12.764705882352942,149867.96833333332,3,1
New Mexico,Oxycodone Hcl,Y,73832,1274933.49,17.268034050276302,22.96485225505443,61.9230409441935,1,1
New Mexico,Oxycodone-Acetaminophen,Y,38464,1079408.09,28.06281431988353,18.049741905208823,112.54385257011782,1,1
New Mexico,Oxycontin,Y,1768,1452873.17,821.7608427601809,8.147465437788018,5482.540264150943,1,1
New Mexico,Oxymorphone Hcl Er,Y,79,88139.18,1115.68582278481,4.647058823529412,7344.931666666666,1,1
New Mexico,Pomalyst,N,392,8227959.51,20989.69262755102,11.2,126583.99246153845,3,1
New Mexico,Stelara,N,475,12039030.72,25345.32783157895,7.3076923076923075,118029.71294117648,3,1
New Mexico,Tramadol Hcl,Y,65826,557150.38,8.463986570655972,20.89051094890511,26.049671778567422,1,1
New Mexico,Trikafta,N,113,2787636.91,24669.353185840708,18.833333333333332,253421.5372727273,3,1
New Mexico,Tyvaso Dpi,N,179,4322323.93,24147.061061452514,29.833333333333332,205824.94904761904,3,1
New Mexico,Uptravi,N,122,2891464.11,23700.525491803277,30.5,192764.274,3,1
New Mexico,Vyndamax,N,128,3543556.98,27684.03890625,8.533333333333333,236237.132,3,1
New Mexico,Welireg,N,30,802598.92,26753.297333333336,3.75,72963.53818181819,3,1
New Mexico,Xtampza Er,Y,561,325702.42,580.5747237076648,5.905263157894737,3224.776435643564,1,1
New York,Acetaminophen-Codeine,Y,78955,1098968.51,13.91892229751124,6.566996589869417,28.99500052767664,1,1
